company,abi,address_line_1,city,state,zipcode,latitude,longitude,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,year_established
sams,491788295,2000 WESTVIEW BLVD # F,CONROE,TX,77304,30.32978,-95.47958,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
sams,491809885,325 E RICHEY RD,HOUSTON,TX,77073,29.999415,-95.42285,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,491858346,4810 SAN BERNARDO AVE,LAREDO,TX,78041,27.543785,-99.505455,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,492000567,3440 ROSS CLARK CIR,DOTHAN,AL,36303,31.244365,-85.42693,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,492248950,7 WALMART BLVD,HUDSON,NH,03051,42.725775,-71.425795,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2003
sams,492281175,7325 JONESBORO RD,MORROW,GA,30260,33.5556866666667,-84.3485566666667,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,492484837,22500 W 8 MILE RD,SOUTHFIELD,MI,48033,42.44472,-83.26443,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,
sams,492484837,22500 W 8 MILE RD,SOUTHFIELD,MI,48034,42.44472,-83.26443,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
sams,492595806,24800 HAGGERTY RD,FARMINGTON HILLS,MI,48335,42.47436,-83.43356,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
sams,492652425,15700 NORTHLINE RD,SOUTHGATE,MI,48195,42.2156566666667,-83.2148933333333,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,492780259,3895 STATE ROUTE 31,LIVERPOOL,NY,13090,43.18531,-76.24258,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,
sams,492896139,11360 PELLICANO DR,EL PASO,TX,79936,31.745615,-106.315575,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,492896147,7970 N MESA ST,EL PASO,TX,79932,31.842835,-106.57513,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,493035646,2401 N ROSE AVE,OXNARD,CA,93036,34.22353,-119.16001,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,493382014,2900 W WHEATLAND RD,DALLAS,TX,75237,32.64717,-96.86688,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,
sams,494647530,596 BOBBY JONES EXPY,AUGUSTA,GA,30907,33.500555,-82.08494,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,
sams,494647530,596 BOBBY JONES EXPY,MARTINEZ,GA,30907,33.50035,-82.08502,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
sams,494805724,2401 N US HIGHWAY 31 S,TRAVERSE C,MI,49684,44.7223,-85.6452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
sams,494805724,2401 N US HIGHWAY 31 S,TRAVERSE CITY,MI,49684,44.72154,-85.6461266666667,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,
sams,495010969,645 PATTON AVE,ASHEVILLE,NC,28806,35.59213,-82.58125,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,
sams,495010969,645 PATTON AVE # F,ASHEVILLE,NC,28806,35.59213,-82.58125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
sams,495989493,2550 REDMOND CIR NW,ROME,GA,30165,34.27289,-85.230775,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,496078924,4330 US HIGHWAY 19,NEW PORT R,FL,34652,28.22228,-82.73299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
sams,496078924,4330 US HIGHWAY 19,NEW PORT RICHEY,FL,34652,28.22245,-82.73351,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,
sams,496089491,4334 N PROSPECT DR,DECATUR,IL,62526,39.902115,-88.95221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
sams,496089491,4334 N PROSPECT ST,DECATUR,IL,62526,39.90209,-88.95219,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,
sams,496670183,615 OLD HICKORY BLVD,NASHVILLE,TN,37209,36.1070933333333,-86.92545,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,497347922,1055 W HILL FIELD RD,LAYTON,UT,84041,41.07145,-111.98448,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,
sams,497347922,4949 S 900 WEST ST,LAYTON,UT,84041,41.07244,-111.97851,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
sams,497469221,735 SOUTHPARK BLVD,COLONIAL H,VA,23834,37.25057,-77.38949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
sams,497469221,735 SOUTHPARK BLVD,COLONIAL HEIGHTS,VA,23834,37.250705,-77.38965,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,
sams,497495911,4600 E 2ND ST,CASPER,WY,82609,42.8503566666667,-106.26427,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,497713081,2450 MAIN ST,EVANSTON,IL,60202,42.03085,-87.70755,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,498157411,2190 N PARK DR,HOLLAND,MI,49424,42.8078666666667,-86.08862,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,498262211,2811 N PARK DR,GOLDSBORO,NC,27534,35.38287,-77.93696,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,498637073,2440 SE LOOP 820,FORT WORTH,TX,76140,32.6655066666667,-97.2952633333333,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,
sams,498722925,4230 JOHN BEN SHEPPERD PKWY,ODESSA,TX,79762,31.8978933333333,-102.33396,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,498740208,2301 E WACO DR,WACO,TX,76705,31.58429,-97.107135,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,499017226,401 NORTHWEST BYP,GREAT FALL,MT,59404,47.51748,-111.32131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
sams,499017226,401 NORTHWEST BYP,GREAT FALLS,MT,59404,47.51748,-111.32132,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,
sams,499046183,2501 32ND AVE S,GRAND FORK,ND,58201,47.88718,-97.06226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
sams,499046183,2501 32ND AVE S,GRAND FORKS,ND,58201,47.887365,-97.06222,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,
sams,499177004,101 W OAKTON ST,DES PLAINES,IL,60018,42.02268,-87.92331,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,
sams,506743111,4365 ATLANTA HWY,ATHENS,GA,30606,33.93864,-83.48652,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,
sams,506743111,4365 ATLANTA HWY,BOGART,GA,30622,33.93864,-83.48652,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,
sams,507001659,950 N UNIVERSITY DR,CORAL SPRI,FL,33071,26.24397,-80.25597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
sams,507001659,950 N UNIVERSITY DR,CORAL SPRINGS,FL,33071,26.24397,-80.25597,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,
sams,507269231,3921 SW COLLEGE RD,OCALA,FL,34474,29.148645,-82.190495,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,509594065,11 BATCHELDER RD,SEABROOK,NH,03874,42.89616,-70.8859,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
sams,510624166,10600 DAVIS DR,ALPHARETTA,GA,30004,34.0436,-84.31546,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,
sams,510624166,10600 DAVIS DR,ALPHARETTA,GA,30009,34.0435933333333,-84.3153,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,
sams,514908268,5300 30TH ST E,BRADENTON,FL,34203,27.44575,-82.52779,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,
sams,516048147,5375 N BEND RD,CINCINNATI,OH,45247,39.186915,-84.60359,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,
sams,516048147,5375 NORTH BEND RD,CINCINNATI,OH,45247,39.18744,-84.60269,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,
sams,516437852,7300 WOODWARD AVE,WOODRIDGE,IL,60517,41.7544675,-88.0314175,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,519040893,1300 ANTIOCH PIKE,NASHVILLE,TN,37211,36.0871,-86.690215,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,
sams,519040893,1304 ANTIOCH PIKE,NASHVILLE,TN,37211,36.08652,-86.69133,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,
sams,521831941,7701 E COLONIAL DR,ORLANDO,FL,32807,28.57027,-81.28359,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
sams,522085539,1399 W ARTESIA BLVD,GARDENA,CA,90248,33.87376,-118.29746,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,522457126,12919 SAN PEDRO AVE,SAN ANTONIO,TX,78216,29.55882,-98.48676,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,
sams,522544493,7480 CARSON BLVD,LONG BEACH,CA,90808,33.82694,-118.08358,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,523205292,10735 W FLORISSANT AVE,ST LOUIS,MO,63136,38.76474,-90.282725,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,
sams,523205292,10735 WEST FLORISSANT AVE,ST LOUIS,MO,63136,38.76474,-90.28263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
sams,525051348,4238 WINTERVILLE PKWY,WINTERVILL,NC,28590,35.54631,-77.40681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
sams,525051348,4238 WINTERVILLE PKWY,WINTERVILLE,NC,28590,35.54631,-77.40681,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,
sams,525051348,4240 N CAROLINA HWY 11 S,WINTERVILLE,NC,28590,35.542785,-77.41906,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,
sams,525051348,4240 NC 11 S,WINTERVILLE,NC,28590,35.54631,-77.40681,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,
sams,525051348,4240 NC HIGHWAY 11 S,WINTERVILLE,NC,28590,35.54631,-77.40681,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
sams,525426359,505 S BROADWAY,DENVER,CO,80209,39.70744,-104.98776,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
sams,525992392,8480 US HIGHWAY 64,BARTLETT,TN,38133,35.20676,-89.78068,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,
sams,526403688,2901 CLAIRMONT RD NE # A,ATLANTA,GA,30329,33.84263,-84.31176,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,
sams,526886064,4150 BELT LINE RD,ADDISON,TX,75001,32.95297,-96.841385,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,
sams,527370332,14050 WORTH AVE,WOODBRIDGE,VA,22192,38.6467733333333,-77.2969766666667,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,527492078,41 WILKES BARRE TOWNSHIP BLVD,WILKES BARRE,PA,18702,41.23778,-75.8651,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
sams,527492078,441 N WILKES BARRE BLVD,WILKES BARRE,PA,18702,41.23778,-75.8651,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
sams,527492078,441 WILKES BARRE TOWNSHIP BLVD,WILKES BAR,PA,18702,41.23617,-75.86428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
sams,527492078,441 WILKES BARRE TOWNSHIP BLVD,WILKES BARRE,PA,18702,41.235575,-75.864465,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,
sams,529386179,2840 WILMA RUDOLPH BLVD,CLARKSVILLE,TN,37040,36.59193,-87.29486,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
sams,529386179,3315 GUTHRIE HWY,CLARKSVILL,TN,37040,36.60256,-87.27666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
sams,529386179,3315 GUTHRIE HWY,CLARKSVILLE,TN,37040,36.60269,-87.27675,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,
sams,529527624,9500 JOLIET RD,HODGKINS,IL,60525,41.77943,-87.86615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sams,529956989,2920 KNOXVILLE CENTER DR,KNOXVILLE,TN,37924,36.032015,-83.87222,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,
sams,530727528,1405 EARL RUDDER FWY S,COLLEGE ST,TX,77845,30.63403,-96.30202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
sams,530727528,1405 EARL RUDDER FWY S,COLLEGE STATION,TX,77845,30.634035,-96.30202,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,
sams,530727528,1405 S STATE HIGHWAY 6,BRYAN,TX,77802,30.6568,-96.3337,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
sams,531703924,1301 SUNSET DR,COLUMBIA,SC,29203,34.0662,-81.0243,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,
sams,533092318,5135 S DALE MABRY HWY,TAMPA,FL,33611,27.890045,-82.50936,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,534221320,1101 SHILOH GLENN DR,MORRISVILL,NC,27560,35.86652,-78.84333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
sams,534221320,1101 SHILOH GLENN DR,MORRISVILLE,NC,27560,35.86695,-78.843015,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,
sams,534221320,1801 N HARRISON AVE,CARY,NC,27513,35.83036,-78.76905,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,
sams,536467269,35400 COWAN RD,WESTLAND,MI,48185,42.34266,-83.39109,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
sams,536662299,15255 N NORTHSIGHT BLVD,SCOTTSDALE,AZ,85260,33.6231233333333,-111.894863333333,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,536679889,700 N 54TH ST,CHANDLER,AZ,85226,33.314935,-111.97014,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,
sams,536827603,2005 E INDIAN SCHOOL RD,PHOENIX,AZ,85016,33.49465,-112.0388,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,
sams,539037143,7660 STOCKTON BLVD,SACRAMENTO,CA,95823,38.4785,-121.42358,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,
sams,539221564,3796 EASTON NAZARETH HWY,EASTON,PA,18045,40.716125,-75.286805,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,543075352,21341 SAMS DR,WATERTOWN,NY,13601,43.97593,-75.96199,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,
sams,543429963,5170 S CLEVELAND AVE,FORT MYERS,FL,33907,26.5854666666667,-81.87402,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,543814388,1900 UNIVERSITY DR,VISTA,CA,92083,33.17265,-117.21855,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,
sams,546381708,5870 SAWMILL RD,DUBLIN,OH,43017,40.086685,-83.08884,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,
sams,546547738,1101 OUTLET COLLECTION # 1275,AUBURN,WA,98001,47.299025,-122.24345,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
sams,546547738,1101 OUTLET COLLECTION D #1275,AUBURN,WA,98001,47.29903,-122.24075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
sams,546547738,1101 SUPERMALL WAY # 1275,ALGONA,WA,98001,47.2978,-122.24559,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,
sams,546547738,1101 SUPERMALL WAY # 1275,AUBURN,WA,98001,47.29841,-122.24587,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,
sams,547316760,1015 N DIERS AVE,GRAND ISLAND,NE,68803,40.92285,-98.3851,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
sams,547316760,1510 DIERS AVE,GRAND ISLAND,NE,68803,40.93404,-98.38405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sams,547316760,1510 N DIERS AVE,GRAND ISLA,NE,68803,40.93437,-98.38625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
sams,547316760,1510 N DIERS AVE,GRAND ISLAND,NE,68803,40.934445,-98.3843,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,
sams,547393637,7 CONSUMER SQ,PLATTSBURG,NY,12901,44.69215,-73.48508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
sams,547393637,7 CONSUMER SQ,PLATTSBURGH,NY,12901,44.69215,-73.48508,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,
sams,547459156,1910 E SERENE AVE,LAS VEGAS,NV,89123,36.02293,-115.12634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sams,547459156,1910 E SERENE AVE # 1,LAS VEGAS,NV,89123,36.02299,-115.12645,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,547992693,6995 CONCOURSE PKWY,DOUGLASVIL,GA,30134,33.73081,-84.75657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
sams,547992693,6995 CONCOURSE PKWY,DOUGLASVILLE,GA,30134,33.730765,-84.756575,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,
sams,549657054,301 COIT RD,PLANO,TX,75075,33.00157,-96.76983,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
sams,549947422,6375 NE LOOP 820,FORT WORTH,TX,76180,32.84215,-97.24878,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
sams,551579980,3333 N US HIGHWAY 75,SHERMAN,TX,75090,33.6754966666667,-96.6086133333333,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,552018988,3805 NORTH BLVD,ALEXANDRIA,LA,71301,31.27121,-92.455665,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,552085441,2251 CENTURY DR,WEST MIFFL,PA,15122,40.34418,-79.94926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
sams,552085441,2251 CENTURY DR,WEST MIFFLIN,PA,15122,40.34449,-79.9495,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,
sams,552342248,10444 N MALL DR,BATON ROUG,LA,70809,30.37816,-91.06384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
sams,552342248,10444 N MALL DR,BATON ROUGE,LA,70809,30.37811,-91.063825,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,
sams,553787136,11111 FLORENCE AVE,DOWNEY,CA,90241,33.93757,-118.09594,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
sams,555268515,196 THF BLVD,CHESTERFIELD,MO,63005,38.66624,-90.59685,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,
sams,557074945,181 NORTHSHORE BLVD,SLIDELL,LA,70460,30.30935,-89.8267733333333,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,558042867,80 TRINITY POINT DR,WASHINGTON,PA,15301,40.1846933333333,-80.2195066666667,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,558874350,15 TEXAS STATION CT,LUTHERVILLE,MD,21093,39.45836,-76.63801,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,
sams,558874350,15 TEXAS STATION CT,TIMONIUM,MD,21093,39.45836,-76.63801,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
sams,559598651,1055 MCHENRY RD,WHEELING,IL,60090,42.15103,-87.95174,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
sams,559886288,550 S MCCASLIN BLVD,LOUISVILLE,CO,80027,39.96248,-105.16107,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,
sams,559886288,550 S MCCASLIN BLVD,SUPERIOR,CO,80027,39.96248,-105.16107,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,
sams,561267923,7375 WINCHESTER RD,MEMPHIS,TN,38125,35.03314,-89.79154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
sams,561267923,7475 WINCHESTER RD,MEMPHIS,TN,38125,35.048275,-89.814175,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,565114980,501 N RANDALL RD,BATAVIA,IL,60510,41.85904,-88.34066,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,
sams,565470424,3070 MALLORY LN,FRANKLIN,TN,37067,35.942525,-86.81877,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,565872215,3001 CALVARY DR,RALEIGH,NC,27604,35.84648,-78.585,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,565927381,4000 RIB MOUNTAIN DR,WAUSAU,WI,54401,44.9205433333333,-89.65468,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,571075647,1851 E BUTLER AVE,FLAGSTAFF,AZ,86001,35.19113,-111.629705,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,572136653,740 BEAL PKWY NW,FORT WALTON BCH,FL,32547,30.43902,-86.63919,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,
sams,572165819,2120 EMPORIUM DR,JACKSON,TN,38305,35.666485,-88.85228,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,574042164,10200 BROOKPARK RD,CLEVELAND,OH,44130,41.41859,-81.75508,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
sams,576513592,8080 W TROPICAL PKWY,LAS VEGAS,NV,89149,36.271795,-115.26992,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,578412561,1900 W MEMORIAL RD,OKLAHOMA C,OK,73134,35.60737,-97.54673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
sams,578412561,1900 W MEMORIAL RD,OKLAHOMA CITY,OK,73134,35.6078,-97.54804,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,
sams,578412637,9000 NW PASSAGE,OKLAHOMA C,OK,73132,35.56029,-97.64988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
sams,578412637,9000 NW PASSAGE,OKLAHOMA CITY,OK,73132,35.560155,-97.64997,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,
sams,578486748,1451 S CHERRY LN,WHITE SETTLEMENT,TX,76108,32.74424,-97.44751,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
sams,578495756,3400 BURNETT TANDY DR,FORT WORTH,TX,76107,32.74393,-97.36646,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,
sams,578634719,11425 CAROLINA PLACE PKWY,PINEVILLE,NC,28134,35.07765,-80.87389,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,
sams,580597904,1375 E ONTARIO AVE,CORONA,CA,92881,33.84678,-117.53753,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,580599017,1375 E ONTARIO AVE,CORONA,CA,92881,33.84678,-117.53753,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,
sams,581994092,1200 E SPRING CREEK PKWY,PLANO,TX,75074,33.05539,-96.6913266666667,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,
sams,582810230,3035 DENMARK AVE,EAGAN,MN,55121,44.8457,-93.152095,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,
sams,582810230,3035 DENMARK AVE,ST PAUL,MN,55121,44.84559,-93.15231,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,
sams,582818431,14940 FLORENCE TRL,APPLE VALLEY,MN,55124,44.7344,-93.201225,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,
sams,582818431,14940 FLORENCE TRL,ST PAUL,MN,55124,44.73436,-93.20125,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,
sams,582887006,3053 JOHN HAWKINS PKWY,BIRMINGHAM,AL,35244,33.37367,-86.80798,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,
sams,582887006,3053 JOHN HAWKINS PKWY,HOOVER,AL,35244,33.37367,-86.80798,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,
sams,583141262,5565 DE ZAVALA RD,SAN ANTONI,TX,78249,29.56666,-98.59569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
sams,583141262,5565 DE ZAVALA RD,SAN ANTONIO,TX,78249,29.56667,-98.59569,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,
sams,583271945,3126 SW MILITARY DR,SAN ANTONIO,TX,78224,29.35609,-98.54838,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
sams,583503594,5565 20TH ST,VERO BEACH,FL,32966,27.6369,-80.443805,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,584601462,1101 73RD ST,WINDSOR HEIGHTS,IA,50311,41.59849,-93.71544,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,
sams,584601462,1101 73RD ST,WINDSOR HEIGHTS,IA,50324,41.59849,-93.71544,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,
sams,584975916,7370 W 52ND AVE,ARVADA,CO,80002,39.78846,-105.07766,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
sams,585384589,9570 FIELDS ERTEL RD,LOVELAND,OH,45140,39.29075,-84.2951,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
sams,586340473,10488 KATY FWY,HOUSTON,TX,77043,29.786575,-95.55604,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,
sams,586340473,10488 OLD KATY RD,HOUSTON,TX,77043,29.78798,-95.55498,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,
sams,586340473,10518 OLD KATY RD,HOUSTON,TX,77043,29.8036,-95.5641,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
sams,586768004,7810 W COLONIAL DR,ORLANDO,FL,32818,28.55039,-81.48935,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
sams,586977068,8300 W 135TH ST,OVERLAND P,KS,66223,38.8858,-94.68326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
sams,586977068,8300 W 135TH ST,OVERLAND PARK,KS,66223,38.88583,-94.68323,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,
sams,586977068,8300 W 135TH ST,STANLEY,KS,66223,38.88579,-94.68326,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
sams,587062340,1470 GOLF RD,ROLLING MEADOWS,IL,60008,42.05205,-87.999065,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,
sams,588144246,10600 COORS BYP NW,ALBUQUERQUE,NM,87114,35.21002,-106.65727,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,
sams,588144246,10600 COORS BYPASS NW,ALBUQUERQU,NM,87114,35.21002,-106.65727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
sams,588144246,10600 COORS BYPASS NW,ALBUQUERQUE,NM,87114,35.21028,-106.65802,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,
sams,588276964,465 GOODMAN RD,SOUTHAVEN,MS,38671,34.96013,-89.98197,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
sams,588276964,465 GOODMAN RD E,SOUTHAVEN,MS,38671,34.96013,-89.98197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
sams,588276964,6823 ELMORE RD,SOUTHAVEN,MS,38671,34.96791,-89.99792,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
